2017.11.09,18:50,1124.520,1124.740,1123.270,1123.990,246
2017.11.09,18:55,1123.980,1124.110,1122.510,1123.460,328
2017.11.09,19:00,1123.440,1124.490,1123.320,1123.780,331
2017.11.09,19:05,1123.780,1125.420,1123.750,1125.220,288
2017.11.09,19:10,1125.220,1125.910,1124.670,1125.510,352
2017.11.09,19:15,1125.510,1127.070,1125.380,1126.810,265
2017.11.09,19:20,1126.940,1127.030,1125.970,1126.080,213
2017.11.09,19:25,1126.080,1126.610,1125.260,1125.690,180
2017.11.09,19:30,1125.500,1126.350,1125.270,1126.180,219
2017.11.09,19:35,1126.230,1126.240,1124.730,1124.780,250
2017.11.09,19:40,1124.760,1125.130,1124.130,1125.000,203
2017.11.09,19:45,1125.030,1125.140,1123.630,1123.920,243
2017.11.09,19:50,1123.900,1125.400,1123.900,1124.860,168
2017.11.09,19:55,1124.830,1125.320,1124.270,1124.400,145
2017.11.09,20:00,1124.400,1125.510,1124.220,1124.240,207
2017.11.09,20:05,1124.230,1125.720,1124.230,1125.700,204
2017.11.09,20:10,1125.550,1126.050,1124.250,1125.450,172
2017.11.09,20:15,1125.460,1126.450,1125.040,1125.920,204
2017.11.09,20:20,1125.950,1127.170,1125.920,1127.030,278
2017.11.09,20:25,1127.000,1128.120,1126.760,1128.120,221
2017.11.09,20:30,1128.280,1128.600,1127.520,1128.540,269
2017.11.09,20:35,1128.510,1128.900,1127.690,1128.250,339
2017.11.09,20:40,1128.250,1128.980,1127.600,1128.410,374
2017.11.09,20:45,1128.420,1128.840,1127.980,1127.990,258
2017.11.09,20:50,1128.870,1129.490,1128.430,1128.800,331
2017.11.09,20:55,1128.830,1129.250,1128.430,1128.640,529
2017.11.09,21:00,1128.640,1128.700,1127.470,1127.760,24
2017.11.09,21:05,1128.660,1128.660,1127.750,1128.040,14
2017.11.09,21:10,1128.050,1128.050,1127.470,1127.500,5
2017.11.09,21:15,1127.470,1127.480,1127.470,1127.470,4
2017.11.09,21:20,1128.500,1128.580,1127.480,1128.150,9
2017.11.09,21:25,1128.150,1128.650,1128.120,1128.650,11
2017.11.09,21:30,1128.650,1128.750,1128.640,1128.750,4
2017.11.09,21:35,1128.630,1128.630,1125.590,1125.590,9
2017.11.09,21:40,1125.580,1127.500,1125.580,1127.490,5
2017.11.09,21:45,1125.580,1125.580,1125.580,1125.580,1
2017.11.09,21:50,1125.600,1125.600,1125.600,1125.600,1
2017.11.10,13:30,1126.490,1127.000,1126.490,1126.980,6
2017.11.10,13:35,1127.400,1127.400,1126.970,1127.000,3
2017.11.10,13:40,1127.230,1127.230,1127.200,1127.220,6
2017.11.10,13:45,1127.230,1127.230,1127.230,1127.230,1
2017.11.10,13:50,1127.150,1127.570,1127.150,1127.570,5
2017.11.10,13:55,1127.580,1127.950,1127.570,1127.580,12
2017.11.10,14:00,1127.590,1128.000,1127.570,1127.850,12
2017.11.10,14:05,1127.600,1127.940,1127.570,1127.580,6
2017.11.10,14:10,1127.600,1127.990,1127.570,1127.570,17
2017.11.10,14:15,1127.870,1127.870,1127.570,1127.750,3
2017.11.10,14:20,1128.320,1128.670,1127.570,1127.600,18
2017.11.10,14:25,1127.600,1127.600,1124.500,1124.500,23
2017.11.10,14:30,1124.470,1130.810,1124.470,1128.690,360
2017.11.10,14:35,1128.690,1130.390,1127.970,1129.840,590
2017.11.10,14:40,1129.960,1130.080,1128.100,1128.810,451
2017.11.10,14:45,1128.640,1129.520,1128.230,1129.280,339
2017.11.10,14:50,1129.310,1130.320,1128.990,1129.970,424
2017.11.10,14:55,1129.970,1130.700,1129.250,1129.490,391
2017.11.10,15:00,1129.510,1130.010,1127.600,1127.930,470
2017.11.10,15:05,1127.940,1127.940,1126.240,1126.520,469
2017.11.10,15:10,1126.480,1127.200,1126.090,1126.410,346
2017.11.10,15:15,1126.400,1127.090,1125.570,1126.020,277
2017.11.10,15:20,1126.050,1126.630,1125.310,1125.580,203
2017.11.10,15:25,1125.600,1125.600,1124.490,1125.220,279
2017.11.10,15:30,1125.250,1126.080,1124.030,1124.360,360
2017.11.10,15:35,1124.350,1125.240,1124.150,1124.420,249
2017.11.10,15:40,1124.570,1125.750,1124.250,1124.610,240
2017.11.10,15:45,1124.590,1125.290,1124.220,1124.670,195
2017.11.10,15:50,1124.690,1125.310,1124.220,1125.310,242
2017.11.10,15:55,1125.310,1126.850,1125.230,1126.290,245
2017.11.10,16:00,1126.260,1127.450,1126.260,1127.430,260
2017.11.10,16:05,1127.450,1128.360,1127.010,1127.840,351
2017.11.10,16:10,1128.010,1128.210,1126.540,1127.170,306
2017.11.10,16:15,1127.170,1127.370,1126.540,1126.990,171
2017.11.10,16:20,1126.950,1127.530,1126.180,1126.360,228
2017.11.10,16:25,1126.370,1126.550,1125.470,1125.530,180
2017.11.10,16:30,1125.510,1126.190,1125.510,1125.550,193
2017.11.10,16:35,1125.520,1126.180,1125.080,1125.420,296
2017.11.10,16:40,1125.400,1125.470,1125.100,1125.210,172
2017.11.10,16:45,1125.220,1126.100,1125.080,1126.080,168
2017.11.10,16:50,1126.110,1126.350,1125.570,1125.570,133
2017.11.10,16:55,1125.700,1125.960,1125.320,1125.340,159
2017.11.10,17:00,1125.360,1125.530,1124.970,1125.280,166
2017.11.10,17:05,1125.310,1125.800,1124.980,1125.540,202
2017.11.10,17:10,1125.900,1127.300,1125.540,1126.380,218
2017.11.10,17:15,1126.460,1126.800,1125.970,1126.000,234
2017.11.10,17:20,1126.000,1126.180,1125.470,1126.010,141
2017.11.10,17:25,1125.980,1126.230,1125.760,1125.770,158
2017.11.10,17:30,1125.790,1125.800,1125.080,1125.240,261
2017.11.10,17:35,1125.400,1125.410,1124.470,1124.830,237
2017.11.10,17:40,1124.860,1125.990,1124.830,1125.620,170
2017.11.10,17:45,1125.630,1125.830,1125.160,1125.190,222
2017.11.10,17:50,1125.190,1125.560,1125.190,1125.530,118
2017.11.10,17:55,1125.500,1125.610,1124.900,1124.910,176
2017.11.10,18:00,1124.890,1125.470,1124.890,1125.000,175
2017.11.10,18:05,1125.110,1125.170,1124.480,1124.510,140
2017.11.10,18:10,1124.510,1125.620,1124.490,1125.360,171
2017.11.10,18:15,1125.340,1125.820,1125.230,1125.260,108
2017.11.10,18:20,1125.280,1126.430,1125.250,1126.050,168
2017.11.10,18:25,1126.040,1126.450,1125.970,1126.230,178
2017.11.10,18:30,1126.180,1126.470,1125.500,1125.880,176
2017.11.10,18:35,1125.880,1126.200,1125.290,1125.510,164
2017.11.10,18:40,1125.510,1125.690,1125.000,1125.090,232
2017.11.10,18:45,1125.220,1126.040,1125.220,1125.600,203
2017.11.10,18:50,1125.600,1125.930,1125.230,1125.710,210
2017.11.10,18:55,1125.720,1126.370,1125.720,1126.170,117
2017.11.10,19:00,1126.140,1126.470,1125.940,1126.100,185
2017.11.10,19:05,1126.090,1126.320,1125.950,1126.060,95
2017.11.10,19:10,1126.090,1127.250,1126.070,1126.820,218
